order,lam,flux,mask
3,6637.05544933394,1.003553,False
3,6637.07963983228,1.002229,False
3,6637.10383033061,0.999511,False
3,6637.12802082895,0.9968393,False
3,6637.15221132729,0.9975398,False
3,6637.17640182562,1.001632,False
3,6637.20059232396,1.005683,False
3,6637.22478282229,1.005939,False
3,6637.24897332063,1.001945,False
3,6637.27316381896,0.9980061,False
3,6637.2973543173,0.9980806,False
3,6637.32154481563,1.002307,False
3,6637.34573531397,1.006561,False
3,6637.36992581231,1.006741,False
3,6637.39411631064,1.00313,False
3,6637.41830680898,0.9996708,False
3,6637.44249730732,0.9999072,False
3,6637.46668780565,1.001441,False
3,6637.49087830399,1.001506,False
3,6637.51506880232,0.9991973,False
3,6637.53925930066,0.9955919,False
3,6637.563449799,0.9953705,False
3,6637.58764029733,0.99971,False
3,6637.61183079567,1.00442,False
3,6637.636021294,1.003585,False
3,6637.66021179234,0.9991587,False
3,6637.68440229068,0.9973672,False
3,6637.70859278901,1.000945,False
3,6637.73278328735,1.003667,False
3,6637.75697378568,1.001634,False
3,6637.78116428402,0.9958991,False
3,6637.80535478236,0.9909514,False
3,6637.82954528069,0.9906344,False
3,6637.85373577903,0.9952292,False
3,6637.87792627736,1.001325,False
3,6637.9021167757,1.0055,False
3,6637.92630727404,1.008859,False
3,6637.95049777237,1.009604,False
3,6637.97468827071,1.0072,False
3,6637.99887876904,1.004281,False
3,6638.02306926738,1.004181,False
3,6638.04725976572,1.004991,False
3,6638.07145026405,1.004181,False
3,6638.09564076239,1.001317,False
3,6638.11983126072,0.9964907,False
3,6638.14402175906,0.9930349,False
3,6638.1682122574,0.9921672,False
3,6638.19240275573,0.9914271,False
3,6638.21659325407,0.9895859,False
3,6638.2407837524,0.9910255,False
3,6638.26497425074,0.9967597,False
3,6638.28916474908,1.001466,False
3,6638.31335524741,1.003238,False
3,6638.33754574575,1.000261,False
3,6638.36173624408,0.9946353,False
3,6638.38592674242,0.9926302,False
3,6638.41011724076,0.9971985,False
3,6638.43430773909,1.002746,False
3,6638.45849823743,1.00356,False
3,6638.48268873577,1.000825,False
3,6638.5068792341,0.9993422,False
3,6638.53106973244,0.9989443,False
3,6638.55526023077,0.9970524,False
3,6638.57945072911,0.9933138,False
3,6638.60364122744,0.9894816,False
3,6638.62783172578,0.9867616,False
3,6638.65202222412,0.9862426,False
3,6638.67621272245,0.9893062,False
3,6638.70040322079,0.9953166,False
3,6638.72459371912,0.9998657,False
3,6638.74878421746,0.998922,False
3,6638.7729747158,0.9936502,False
3,6638.79716521413,0.9895036,False
3,6638.82135571247,0.9902379,False
3,6638.84554621081,0.9943981,False
3,6638.86973670914,0.996712,False
3,6638.89392720748,0.9989299,False
3,6638.91811770581,1.002173,False
3,6638.94230820415,1.005435,False
3,6638.96649870248,1.007686,False
3,6638.99068920082,1.008451,False
3,6639.01487969916,1.007452,False
3,6639.03907019749,1.004698,False
3,6639.06326069583,1.000899,False
3,6639.08745119416,0.9975238,False
3,6639.1116416925,0.9969501,False
3,6639.13583219084,1.000167,False
3,6639.16002268917,1.004247,False
3,6639.18421318751,1.005613,False
3,6639.20840368585,1.003659,False
3,6639.23259418418,1.00125,False
3,6639.25678468252,1.002159,False
3,6639.28097518085,1.005888,False
3,6639.30516567919,1.008337,False
3,6639.32935617753,1.006827,False
3,6639.35354667586,1.005578,False
3,6639.3777371742,1.006064,False
3,6639.40192767253,1.00682,False
3,6639.42611817087,1.007511,False
3,6639.4503086692,1.013345,False
3,6639.47449916754,1.019399,False
3,6639.49868966588,1.018072,False
3,6639.52288016421,1.007886,False
3,6639.54707066255,0.9966888,False
3,6639.57126116088,0.9930472,False
3,6639.59545165922,0.9989164,False
3,6639.61964215756,1.007856,False
3,6639.64383265589,1.010504,False
3,6639.66802315423,1.005207,False
3,6639.69221365256,0.9956398,False
3,6639.7164041509,0.9856807,False
3,6639.74059464924,0.9760664,False
3,6639.76478514757,0.9676104,False
3,6639.78897564591,0.9619864,False
3,6639.81316614425,0.960995,False
3,6639.83735664258,0.9646583,False
3,6639.86154714092,0.9730973,False
3,6639.88573763925,0.982837,False
3,6639.90992813759,0.9866826,False
3,6639.93411863593,0.9825083,False
3,6639.95830913426,0.9758516,False
3,6639.9824996326,0.9743592,False
3,6640.00669013093,0.9809077,False
3,6640.03088062927,0.9906217,False
3,6640.05507112761,1.000523,False
3,6640.07926162594,1.007216,False
3,6640.10345212428,1.005583,False
3,6640.12764262261,1.001476,False
3,6640.15183312095,1.000784,False
3,6640.17602361929,1.003855,False
3,6640.20021411762,1.00566,False
3,6640.22440461596,1.002695,False
3,6640.24859511429,0.9962494,False
3,6640.27278561263,0.9913401,False
3,6640.29697611097,0.9924509,False
3,6640.3211666093,0.9971959,False
3,6640.34535710764,1.000724,False
3,6640.36954760597,1.000388,False
3,6640.39373810431,0.9982122,False
3,6640.41792860265,0.9979164,False
3,6640.44211910098,0.9993582,False
3,6640.46630959932,0.9986225,False
3,6640.49050009765,0.9927486,False
3,6640.51469059599,0.9884505,False
3,6640.53888109433,0.9899688,False
3,6640.56307159266,0.9949716,False
3,6640.587262091,0.9987535,False
3,6640.61145258934,1.000765,False
3,6640.63564308767,1.001839,False
3,6640.65983358601,1.001631,False
3,6640.68402408434,0.9986644,False
3,6640.70821458268,0.9999198,False
3,6640.73240508101,1.005632,False
3,6640.75659557935,1.008188,False
3,6640.78078607769,1.005488,False
3,6640.80497657602,1.003937,False
3,6640.82916707436,1.004418,False
3,6640.85335757269,1.00187,False
3,6640.87754807103,0.9993838,False
3,6640.90173856937,0.998688,False
3,6640.9259290677,1.000871,False
3,6640.95011956604,1.005944,False
3,6640.97431006437,1.010189,False
3,6640.99850056271,1.009301,False
3,6641.02269106105,1.004113,False
3,6641.04688155938,1.000223,False
3,6641.07107205772,0.9997807,False
3,6641.09526255605,1.003361,False
3,6641.11945305439,1.008688,False
3,6641.14364355273,1.011984,False
3,6641.16783405106,1.013198,False
3,6641.1920245494,1.013996,False
3,6641.21621504773,1.014069,False
3,6641.24040554607,1.011928,False
3,6641.26459604441,1.013114,False
3,6641.28878654274,1.021748,False
3,6641.31297704108,1.036695,False
3,6641.33716753941,1.050815,False
3,6641.36135803775,1.053233,False
3,6641.38554853609,1.040505,False
3,6641.40973903442,1.021286,False
3,6641.43392953276,1.010413,False
3,6641.45812003109,1.008285,False
3,6641.48231052943,1.00941,False
3,6641.50650102777,1.008384,False
3,6641.5306915261,1.00369,False
3,6641.55488202444,0.9984611,False
3,6641.57907252277,0.996093,False
3,6641.60326302111,0.9969701,False
3,6641.62745351945,0.9981709,False
3,6641.65164401778,0.9987623,False
3,6641.67583451612,0.9990198,False
3,6641.70002501445,0.9996615,False
3,6641.72421551279,1.001243,False
3,6641.74840601113,1.003868,False
3,6641.77259650946,1.006817,False
3,6641.7967870078,1.008936,False
3,6641.82097750614,1.009508,False
3,6641.84516800447,1.00957,False
3,6641.86935850281,1.008996,False
3,6641.89354900114,1.007053,False
3,6641.91773949948,1.004614,False
3,6641.94192999781,1.00307,False
3,6641.96612049615,1.001908,False
3,6641.99031099449,0.9995185,False
3,6642.01450149282,0.9964893,False
3,6642.03869199116,1.000357,False
3,6642.06288248949,1.012064,False
3,6642.08707298783,1.023519,False
3,6642.11126348617,1.026837,False
3,6642.1354539845,1.025779,False
3,6642.15964448284,1.025891,False
3,6642.18383498117,1.026344,False
3,6642.20802547951,1.0195,False
3,6642.23221597785,1.008009,False
3,6642.25640647618,0.9986559,False
3,6642.28059697452,0.9946839,False
3,6642.30478747286,0.9927971,False
3,6642.32897797119,0.9934028,False
3,6642.35316846953,0.9977575,False
3,6642.37735896786,1.004032,False
3,6642.4015494662,1.006205,False
3,6642.42573996454,1.002324,False
3,6642.44993046287,0.9941563,False
3,6642.47412096121,0.9841424,False
3,6642.49831145954,0.9721501,False
3,6642.52250195788,0.9574718,False
3,6642.54669245621,0.9438603,False
3,6642.57088295455,0.9394287,False
3,6642.59507345289,0.9482907,False
3,6642.61926395122,0.9615215,False
3,6642.64345444956,0.9724893,False
3,6642.6676449479,0.9848022,False
3,6642.69183544623,0.9965663,False
3,6642.71602594457,1.004763,False
3,6642.7402164429,1.008422,False
3,6642.76440694124,1.009485,False
3,6642.78859743957,1.009142,False
3,6642.81278793791,1.005841,False
3,6642.83697843625,1.001492,False
3,6642.86116893458,1.003663,False
3,6642.88535943292,1.013148,False
3,6642.90954993125,1.024769,False
3,6642.93374042959,1.031319,False
3,6642.95793092793,1.028356,False
3,6642.98212142626,1.016883,False
3,6643.0063119246,1.002833,False
3,6643.03050242294,0.9938165,False
3,6643.05469292127,0.9939698,False
3,6643.07888341961,0.9963506,False
3,6643.10307391794,0.9975079,False
3,6643.12726441628,0.9983673,False
3,6643.15145491461,0.9988966,False
3,6643.17564541295,0.9989791,False
3,6643.19983591129,1.001106,False
3,6643.22402640962,1.005301,False
3,6643.24821690796,1.005027,False
3,6643.2724074063,1.00564,False
3,6643.29659790463,1.006342,False
3,6643.32078840297,1.002363,False
3,6643.3449789013,0.9977806,False
3,6643.36916939964,0.9982812,False
3,6643.39335989798,1.000541,False
3,6643.41755039631,0.9975398,False
3,6643.44174089465,0.991844,False
3,6643.46593139298,0.9876826,False
3,6643.49012189132,0.9862452,False
3,6643.51431238966,0.9849318,False
3,6643.53850288799,0.9803227,False
3,6643.56269338633,0.9705839,False
3,6643.58688388466,0.9542399,False
3,6643.611074383,0.9281541,False
3,6643.63526488133,0.8869029,False
3,6643.65945537967,0.8306562,False
3,6643.68364587801,0.7698226,False
3,6643.70783637634,0.7217182,False
3,6643.73202687468,0.7015188,False
3,6643.75621737302,0.7156215,False
3,6643.78040787135,0.758758,False
3,6643.80459836969,0.8162748,False
3,6643.82878886802,0.8706302,False
3,6643.85297936636,0.9149688,False
3,6643.87716986469,0.9498481,False
3,6643.90136036303,0.9763451,False
3,6643.92555086137,0.9913648,False
3,6643.9497413597,0.9960116,False
3,6643.97393185804,0.996135,False
3,6643.99812235638,0.9971412,False
3,6644.02231285471,0.9942123,False
3,6644.04650335305,0.9858973,False
3,6644.07069385139,0.9763224,False
3,6644.09488434972,0.9710329,False
3,6644.11907484806,0.9688048,False
3,6644.14326534639,0.9650918,False
3,6644.16745584473,0.9574035,False
3,6644.19164634306,0.9484896,False
3,6644.2158368414,0.9441545,False
3,6644.24002733973,0.9476257,False
3,6644.26421783807,0.9571296,False
3,6644.28840833641,0.9679418,False
3,6644.31259883474,0.9802061,False
3,6644.33678933308,0.9912295,False
3,6644.36097983142,0.9961536,False
3,6644.38517032975,0.9933369,False
3,6644.40936082809,0.9921743,False
3,6644.43355132642,0.9939657,False
3,6644.45774182476,0.9946108,False
3,6644.48193232309,0.9941916,False
3,6644.50612282143,0.9943934,False
3,6644.53031331977,0.9959353,False
3,6644.5545038181,0.9984727,False
3,6644.57869431644,1.001807,False
3,6644.60288481477,1.006519,False
3,6644.62707531311,1.008911,False
3,6644.65126581145,1.005896,False
3,6644.67545630978,1.001854,False
3,6644.69964680812,1.000091,False
3,6644.72383730646,1.000256,False
3,6644.74802780479,1.000186,False
3,6644.77221830313,0.9999066,False
3,6644.79640880146,1.00275,False
3,6644.8205992998,1.008211,False
3,6644.84478979814,1.011894,False
3,6644.86898029647,1.011239,False
3,6644.89317079481,1.008868,False
3,6644.91736129314,1.007346,False
3,6644.94155179148,1.006678,False
3,6644.96574228981,1.005752,False
3,6644.98993278815,1.006024,False
3,6645.01412328649,1.008677,False
3,6645.03831378482,1.011908,False
3,6645.06250428316,1.010621,False
3,6645.08669478149,1.003922,False
3,6645.11088527983,0.9943522,False
3,6645.13507577817,0.985484,False
3,6645.1592662765,0.9797038,False
3,6645.18345677484,0.9781014,False
3,6645.20764727318,0.9805131,False
3,6645.23183777151,0.9849473,False
3,6645.25602826985,0.9867104,False
3,6645.28021876818,0.9878617,False
3,6645.30440926652,0.9913603,False
3,6645.32859976486,0.9964773,False
3,6645.35279026319,1.001208,False
3,6645.37698076153,1.004519,False
3,6645.40117125986,1.003253,False
3,6645.4253617582,0.9949648,False
3,6645.44955225654,0.9900246,False
3,6645.47374275487,0.993149,False
3,6645.49793325321,1.000629,False
3,6645.52212375154,1.004911,False
3,6645.54631424988,1.003027,False
3,6645.57050474822,0.9984639,False
3,6645.59469524655,0.9961933,False
3,6645.61888574489,0.9972683,False
3,6645.64307624322,0.9978987,False
3,6645.66726674156,0.9991821,False
3,6645.69145723989,1.002662,False
3,6645.71564773823,1.005154,False
3,6645.73983823657,1.004254,False
3,6645.7640287349,1.001209,False
3,6645.78821923324,0.997922,False
3,6645.81240973158,0.9942523,False
3,6645.83660022991,0.9937184,False
3,6645.86079072825,0.9929837,False
3,6645.88498122658,0.9889477,False
3,6645.90917172492,0.9875268,False
3,6645.93336222326,0.9922748,False
3,6645.95755272159,0.9986218,False
3,6645.98174321993,0.9995545,False
3,6646.00593371826,0.9951848,False
3,6646.0301242166,0.9949562,False
3,6646.05431471494,1.001047,False
3,6646.07850521327,1.006041,False
3,6646.10269571161,1.001963,False
3,6646.12688620994,0.9928246,False
3,6646.15107670828,0.9880959,False
3,6646.17526720662,0.991474,False
3,6646.19945770495,0.9941282,False
3,6646.22364820329,0.9926389,False
3,6646.24783870162,0.9904448,False
3,6646.27202919996,0.9925392,False
3,6646.29621969829,0.9980668,False
3,6646.32041019663,1.00355,False
3,6646.34460069497,1.005866,False
3,6646.3687911933,1.004008,False
3,6646.39298169164,0.9993371,False
3,6646.41717218998,0.9969811,False
3,6646.44136268831,0.9984413,False
3,6646.46555318665,1.000493,False
3,6646.48974368498,1.000947,False
3,6646.51393418332,0.9994092,False
3,6646.53812468166,0.997225,False
3,6646.56231517999,0.996314,False
3,6646.58650567833,0.9974011,False
3,6646.61069617666,0.9974077,False
3,6646.634886675,0.9968911,False
3,6646.65907717334,0.9996724,False
3,6646.68326767167,1.001989,False
3,6646.70745817001,1.001326,False
3,6646.73164866834,0.9983544,False
3,6646.75583916668,0.9954776,False
3,6646.78002966502,0.9928321,False
3,6646.80422016335,0.9909203,False
3,6646.82841066169,0.990743,False
3,6646.85260116002,0.9928283,False
3,6646.87679165836,0.9957379,False
3,6646.9009821567,0.9966804,False
3,6646.92517265503,0.9940284,False
3,6646.94936315337,0.9887636,False
3,6646.9735536517,0.9831436,False
3,6646.99774415004,0.9764991,False
3,6647.02193464838,0.9705924,False
3,6647.04612514671,0.9725838,False
3,6647.07031564505,0.9864121,False
3,6647.09450614338,1.006598,False
3,6647.11869664172,1.022713,False
3,6647.14288714005,1.027404,False
3,6647.16707763839,1.021547,False
3,6647.19126813673,1.009241,False
3,6647.21545863506,0.9974512,False
3,6647.2396491334,0.9941803,False
3,6647.26383963174,0.996506,False
3,6647.28803013007,0.9991404,False
3,6647.31222062841,0.9994388,False
3,6647.33641112674,0.9983939,False
3,6647.36060162508,0.997426,False
3,6647.38479212342,0.9968104,False
3,6647.40898262175,0.9960176,False
3,6647.43317312009,0.9951543,False
3,6647.45736361842,0.9967294,False
3,6647.48155411676,0.9995043,False
3,6647.5057446151,0.9994458,False
3,6647.52993511343,0.9950769,False
3,6647.55412561177,0.990414,False
3,6647.5783161101,0.9898531,False
3,6647.60250660844,0.9936704,False
3,6647.62669710678,0.9969969,False
3,6647.65088760511,0.9977134,False
3,6647.67507810345,0.9983231,False
3,6647.69926860178,1.002053,False
3,6647.72345910012,1.006839,False
3,6647.74764959846,1.007659,False
3,6647.77184009679,1.004101,False
3,6647.79603059513,1.000942,False
3,6647.82022109346,1.001836,False
3,6647.8444115918,1.004578,False
3,6647.86860209014,1.006249,False
3,6647.89279258847,1.006372,False
3,6647.91698308681,1.005896,False
3,6647.94117358514,1.005186,False
3,6647.96536408348,1.00446,False
3,6647.98955458182,1.0048,False
3,6648.01374508015,1.008547,False
3,6648.03793557849,1.010335,False
3,6648.06212607682,1.006492,False
3,6648.08631657516,1.000144,False
3,6648.1105070735,0.9955729,False
3,6648.13469757183,0.9943202,False
3,6648.15888807017,0.9960045,False
3,6648.18307856851,0.9997193,False
3,6648.20726906684,1.004297,False
3,6648.23145956518,1.003562,False
3,6648.25565006351,0.9972098,False
3,6648.27984056185,0.9935639,False
3,6648.30403106019,0.9931077,False
3,6648.32822155852,0.9914727,False
3,6648.35241205686,0.9877765,False
3,6648.37660255519,0.987264,False
3,6648.40079305353,0.9905551,False
3,6648.42498355186,0.9955075,False
3,6648.4491740502,0.9999807,False
3,6648.47336454854,1.00332,False
3,6648.49755504687,1.004425,False
3,6648.52174554521,1.003022,False
3,6648.54593604354,1.000649,False
3,6648.57012654188,1.000103,False
3,6648.59431704022,1.001872,False
3,6648.61850753855,1.001886,False
3,6648.64269803689,0.9969898,False
3,6648.66688853522,0.9903612,False
3,6648.69107903356,0.9879484,False
3,6648.7152695319,0.9909473,False
3,6648.73946003023,0.9953418,False
3,6648.76365052857,0.9967619,False
3,6648.7878410269,1.000277,False
3,6648.81203152524,1.00807,False
3,6648.83622202358,1.017019,False
3,6648.86041252191,1.023056,False
3,6648.88460302025,1.025414,False
3,6648.90879351858,1.024099,False
3,6648.93298401692,1.019035,False
3,6648.95717451526,1.010983,False
3,6648.98136501359,1.005147,False
3,6649.00555551193,1.00062,False
3,6649.02974601027,0.9940583,False
3,6649.0539365086,0.9902185,False
3,6649.07812700694,0.9901809,False
3,6649.10231750527,0.9926773,False
3,6649.12650800361,0.99629,False
3,6649.15069850195,1.000576,False
3,6649.17488900028,1.002023,False
3,6649.19907949862,0.9988361,False
3,6649.22326999695,0.993918,False
3,6649.24746049529,0.9936794,False
3,6649.27165099363,0.9965453,False
3,6649.29584149196,0.9968054,False
3,6649.3200319903,0.9913112,False
3,6649.34422248863,0.98448,False
3,6649.36841298697,0.9834996,False
3,6649.39260348531,0.9898643,False
3,6649.41679398364,0.9976522,False
3,6649.44098448198,1.000545,False
3,6649.46517498031,0.9973762,False
3,6649.48936547865,0.9923256,False
3,6649.51355597699,0.991314,False
3,6649.53774647532,0.995823,False
3,6649.56193697366,1.000751,False
3,6649.58612747199,1.001719,False
3,6649.61031797033,0.9998469,False
3,6649.63450846867,0.9987272,False
3,6649.658698967,1.000586,False
3,6649.68288946534,1.004933,False
3,6649.70707996367,1.00888,False
3,6649.73127046201,1.008642,False
3,6649.75546096035,1.002918,False
3,6649.77965145868,0.9964461,False
3,6649.80384195702,0.9966992,False
3,6649.82803245535,0.9994715,False
3,6649.85222295369,1.000769,False
3,6649.87641345203,0.9999869,False
3,6649.90060395036,0.9991944,False
3,6649.9247944487,1.001193,False
3,6649.94898494703,1.006366,False
3,6649.97317544537,1.00923,False
3,6649.99736594371,1.001546,False
3,6650.02155644204,0.9907202,False
3,6650.04574694038,0.9846581,False
3,6650.06993743871,0.9850487,False
3,6650.09412793705,0.9880322,False
3,6650.11831843539,0.9917561,False
3,6650.14250893372,0.9981252,False
3,6650.16669943206,1.007219,False
3,6650.19088993039,1.012293,False
3,6650.21508042873,1.006803,False
3,6650.23927092707,0.9957799,False
3,6650.2634614254,0.9901229,False
3,6650.28765192374,0.9933919,False
3,6650.31184242207,1.000547,False
3,6650.33603292041,1.005207,False
3,6650.36022341875,1.004605,False
3,6650.38441391708,1.000823,False
3,6650.40860441542,0.9983709,False
3,6650.43279491375,0.997307,False
3,6650.45698541209,0.9954278,False
3,6650.48117591043,0.9949806,False
3,6650.50536640876,0.9978439,False
3,6650.5295569071,1.002103,False
3,6650.55374740543,1.004418,False
3,6650.57793790377,1.005571,False
3,6650.6021284021,1.00773,False
3,6650.62631890044,1.009235,False
3,6650.65050939878,1.006024,False
3,6650.67469989712,0.9986272,False
3,6650.69889039545,0.9929108,False
3,6650.72308089379,0.9936795,False
3,6650.74727139212,0.9993075,False
3,6650.77146189046,1.001205,False
3,6650.7956523888,1.00052,False
3,6650.81984288713,1.000857,False
3,6650.84403338547,1.002659,False
3,6650.8682238838,1.005316,False
3,6650.89241438214,1.007019,False
3,6650.91660488047,1.006831,False
3,6650.94079537881,1.006154,False
3,6650.96498587715,1.008323,False
3,6650.98917637548,1.008318,False
3,6651.01336687382,1.003389,False
3,6651.03755737215,0.9982983,False
3,6651.06174787049,0.9947606,False
3,6651.08593836883,0.993851,False
3,6651.11012886716,0.9962847,False
3,6651.1343193655,1.001242,False
3,6651.15850986383,1.003845,False
3,6651.18270036217,1.001758,False
3,6651.20689086051,0.9976382,False
3,6651.23108135884,0.9970015,False
3,6651.25527185718,1.000875,False
3,6651.27946235551,1.005056,False
3,6651.30365285385,1.005217,False
3,6651.32784335219,1.002186,False
3,6651.35203385052,1.002581,False
3,6651.37622434886,1.007097,False
3,6651.40041484719,1.011046,False
3,6651.42460534553,1.010418,False
3,6651.44879584387,1.00743,False
3,6651.4729863422,1.003918,False
3,6651.49717684054,1.000167,False
3,6651.52136733887,0.9967412,False
3,6651.54555783721,0.9972288,False
3,6651.56974833555,1.000379,False
3,6651.59393883388,1.002108,False
3,6651.61812933222,1.001688,False
3,6651.64231983056,1.003643,False
3,6651.66651032889,1.008992,False
3,6651.69070082723,1.013477,False
3,6651.71489132556,1.011849,False
3,6651.7390818239,1.005642,False
3,6651.76327232224,1.001198,False
3,6651.78746282057,1.001335,False
3,6651.81165331891,0.9993739,False
3,6651.83584381724,0.9979175,False
3,6651.86003431558,0.999108,False
3,6651.88422481391,1.000852,False
3,6651.90841531225,1.000124,False
3,6651.93260581059,0.9989532,False
3,6651.95679630892,0.998791,False
3,6651.98098680726,0.9987577,False
3,6652.0051773056,0.9981575,False
3,6652.02936780393,0.9973128,False
3,6652.05355830227,0.9973189,False
3,6652.0777488006,0.9990923,False
3,6652.10193929894,1.002264,False
3,6652.12612979727,1.005354,False
3,6652.15032029561,1.007155,False
3,6652.17451079395,1.007231,False
3,6652.19870129228,1.005396,False
3,6652.22289179062,1.004246,False
3,6652.24708228895,1.004953,False
3,6652.27127278729,1.005546,False
3,6652.29546328563,1.003991,False
3,6652.31965378396,1.001334,False
3,6652.3438442823,1.000116,False
3,6652.36803478063,1.001666,False
3,6652.39222527897,1.004225,False
3,6652.41641577731,1.006081,False
3,6652.44060627564,1.009481,False
3,6652.46479677398,1.018731,False
3,6652.48898727232,1.030539,False
3,6652.51317777065,1.036836,False
3,6652.53736826899,1.035083,False
3,6652.56155876732,1.030509,False
3,6652.58574926566,1.021607,False
3,6652.60993976399,1.011721,False
3,6652.63413026233,1.006029,False
3,6652.65832076067,1.006137,False
3,6652.682511259,1.009642,False
3,6652.70670175734,1.012444,False
3,6652.73089225567,1.011331,False
3,6652.75508275401,1.006358,False
3,6652.77927325235,1.002593,False
3,6652.80346375068,1.002919,False
3,6652.82765424902,1.005239,False
3,6652.85184474736,1.004641,False
3,6652.87603524569,1.001719,False
3,6652.90022574403,1.001064,False
3,6652.92441624236,1.00498,False
3,6652.9486067407,1.009019,False
3,6652.97279723903,1.007166,False
3,6652.99698773737,1.003272,False
3,6653.02117823571,1.004314,False
3,6653.04536873404,1.00864,False
3,6653.06955923238,1.011958,False
3,6653.09374973071,1.012551,False
3,6653.11794022905,1.011617,False
3,6653.14213072739,1.01039,False
3,6653.16632122572,1.00738,False
3,6653.19051172406,1.004456,False
3,6653.21470222239,1.004688,False
3,6653.23889272073,1.0065,False
3,6653.26308321907,1.007533,False
3,6653.2872737174,1.006374,False
3,6653.31146421574,1.003324,False
3,6653.33565471407,1.000259,False
3,6653.35984521241,1.001814,False
3,6653.38403571075,1.004588,False
3,6653.40822620908,1.002817,False
3,6653.43241670742,1.003494,False
3,6653.45660720576,1.008658,False
3,6653.48079770409,1.012937,False
3,6653.50498820243,1.009657,False
3,6653.52917870076,1.001489,False
3,6653.5533691991,0.9994592,False
3,6653.57755969743,1.005133,False
3,6653.60175019577,1.009576,False
3,6653.62594069411,1.011451,False
3,6653.65013119244,1.010183,False
3,6653.67432169078,1.00516,False
3,6653.69851218911,0.9972382,False
3,6653.72270268745,0.9914737,False
3,6653.74689318579,0.9933004,False
3,6653.77108368412,0.9986443,False
3,6653.79527418246,0.9982086,False
3,6653.8194646808,0.9994931,False
3,6653.84365517913,1.002292,False
3,6653.86784567747,1.001438,False
3,6653.8920361758,0.9953024,False
3,6653.91622667414,0.9910154,False
3,6653.94041717247,0.988808,False
3,6653.96460767081,0.9850191,False
3,6653.98879816915,0.9792208,False
3,6654.01298866748,0.9778297,False
3,6654.03717916582,0.981784,False
3,6654.06136966415,0.9879341,False
3,6654.08556016249,0.9938237,False
3,6654.10975066083,0.9992107,False
3,6654.13394115916,1.000383,False
3,6654.1581316575,0.9981378,False
3,6654.18232215584,1.000407,False
3,6654.20651265417,1.002046,False
3,6654.23070315251,1.001015,False
3,6654.25489365084,0.9997069,False
3,6654.27908414918,0.9998074,False
3,6654.30327464752,0.9981288,False
3,6654.32746514585,0.9934518,False
3,6654.35165564419,0.9906829,False
3,6654.37584614252,0.9973094,False
3,6654.40003664086,1.002553,False
3,6654.4242271392,1.00078,False
3,6654.44841763753,0.9959987,False
3,6654.47260813587,0.994276,False
3,6654.4967986342,0.9962691,False
3,6654.52098913254,0.9999096,False
3,6654.54517963088,1.002265,False
3,6654.56937012921,1.000663,False
3,6654.59356062755,0.9948465,False
3,6654.61775112588,0.9900705,False
3,6654.64194162422,0.9924181,False
3,6654.66613212255,1.000977,False
3,6654.69032262089,1.008484,False
3,6654.71451311923,1.009797,False
3,6654.73870361756,1.006289,False
3,6654.7628941159,1.004118,False
3,6654.78708461423,1.000705,False
3,6654.81127511257,0.9942622,False
3,6654.83546561091,0.9880888,False
3,6654.85965610924,0.9869692,False
3,6654.88384660758,0.9923133,False
3,6654.90803710591,1.000412,False
3,6654.93222760425,1.003892,False
3,6654.95641810259,0.9964966,False
3,6654.98060860092,0.9850431,False
3,6655.00479909926,0.9840238,False
3,6655.0289895976,0.9999044,False
3,6655.05318009593,1.014549,False
3,6655.07737059427,1.012297,False
3,6655.1015610926,0.9987617,False
3,6655.12575159094,0.9929406,False
3,6655.14994208928,0.9932423,False
3,6655.17413258761,0.9925126,False
3,6655.19832308595,0.9906447,False
3,6655.22251358428,0.9944719,False
3,6655.24670408262,1.001314,False
3,6655.27089458096,1.005248,False
3,6655.29508507929,1.004762,False
3,6655.31927557763,1.003564,False
3,6655.34346607596,1.000307,False
3,6655.3676565743,0.9958318,False
3,6655.39184707264,0.9930225,False
3,6655.41603757097,0.9936158,False
3,6655.44022806931,0.9940388,False
3,6655.46441856764,0.9915379,False
3,6655.48860906598,0.9872662,False
3,6655.51279956432,0.9852644,False
3,6655.53699006265,0.9855269,False
3,6655.56118056099,0.9890221,False
3,6655.58537105932,0.9934494,False
3,6655.60956155766,0.9925658,False
3,6655.633752056,0.9913029,False
3,6655.65794255433,0.9935145,False
3,6655.68213305267,0.9959614,False
3,6655.706323551,0.9911149,False
3,6655.73051404934,0.9834565,False
3,6655.75470454768,0.9813262,False
3,6655.77889504601,0.9868248,False
3,6655.80308554435,0.9921755,False
3,6655.82727604268,0.9955752,False
3,6655.85146654102,0.9972097,False
3,6655.87565703936,0.9966601,False
3,6655.89984753769,0.9930783,False
3,6655.92403803603,0.9911469,False
3,6655.94822853437,0.9914408,False
3,6655.9724190327,0.9898494,False
3,6655.99660953104,0.9836332,False
3,6656.02080002937,0.9790957,False
3,6656.04499052771,0.9809989,False
3,6656.06918102604,0.9873402,False
3,6656.09337152438,0.9916412,False
3,6656.11756202271,0.9942036,False
3,6656.14175252105,0.998463,False
3,6656.16594301939,1.005096,False
3,6656.19013351772,1.00849,False
3,6656.21432401606,1.006084,False
3,6656.2385145144,0.9989107,False
3,6656.26270501273,0.9904912,False
3,6656.28689551107,0.9848576,False
3,6656.3110860094,0.9851452,False
3,6656.33527650774,0.9900075,False
3,6656.35946700608,0.9938883,False
3,6656.38365750441,0.9917014,False
3,6656.40784800275,0.9872591,False
